title,image,description
« Les parents de milieu populaire ont davantage besoin d’aide que de leçons »,https://img.lemde.fr/2024/02/10/0/0/3543/2362/110/73/60/0/fec37c3_1707550980991-nanterre-gratacap-090224-16.jpeg,"Les familles issues des quartiers prioritaires, plus exposées à la précarité, se soucient de l’avenir de leurs enfants mais peinent à se faire accompagner. Un collectif rassemblant des représentants d’associations et des chercheuses appelle à repenser avec davantage d’ambition les politiques de soutien à la parentalité, dans une tribune au « Monde »."
"Au Nigeria, à bord du RER de Lagos, un luxe rare en Afrique subsaharienne",https://img.lemde.fr/2024/11/20/0/198/4971/3314/110/73/60/0/a923b48_1732099778916-rea10633556.jpg,"La capitale économique nigériane, tentaculaire, a inauguré, il y a un an, son premier train urbain. Aérien, ponctuel et abordable, il constitue une révolution pour les habitants et illustre l’émergence de transports en commun modernes sur le continent africain."
Paris : un plan climat 2024-2030 pour « accélérer » la transformation de la capitale,https://img.lemde.fr/2024/11/20/333/0/5000/3333/110/73/60/0/ba3dcb2_1732121050222-kzihnioglu-paris-conseil-de-paris-19112024-09.JPG,"Adopté en Conseil de Paris, mercredi 20 novembre, ce plan se décline en 500 actions visant à faire de la capitale une ville « plus verte, plus respirable et plus résiliente ». Les oppositions dénoncent le manque de cohérence et l’idéologie de l’équipe en place."
"A Paris, surélever les immeubles pour produire plus de logements",https://img.lemde.fr/2024/11/20/600/0/5000/3333/110/73/60/0/ef73adf_1732091328778-kzihnioglu-paris-conseil-de-paris-19112024-24.JPG,"Le nouveau plan d’urbanisme parisien donne la priorité à la création d’espaces verts. Alors, pour permettre à plus de personnes de se loger dans la capitale, reste une solution encouragée par les nouvelles règles de construction : ajouter des étages."
"A Paris, le grand chamboulement des règles de construction",https://img.lemde.fr/2024/11/19/168/0/4032/2688/110/73/60/0/49c7cef_1732029895869-img-4385.JPG,"Le nouveau plan local d’urbanisme dit « bioclimatique » de la capitale doit être définitivement approuvé mercredi 20 novembre. Il crée de nouvelles obligations pour les promoteurs et investisseurs : végétalisation, amélioration du quartier, création de logements accessibles…"
"L’ex-maire de Saint-Pierre-des-Corps, « soulagé » d’avoir démissionné : « C’était dur, éprouvant et tellement frustrant »",https://img.lemde.fr/2024/11/20/0/0/7555/5036/110/73/60/0/b2c090d_1732092652600-sipa-01184866-000005.jpg,"En juillet, Emmanuel François a annoncé quitter son poste, près de deux ans avant la fin de son mandat. Un exemple, parmi d’autres, de la vague actuelle de démissions d’édiles."
"Martial Foucault, politiste : « Les maires disent souffrir d’un manque de reconnaissance de la part de l’Etat »",https://img.lemde.fr/2024/11/19/0/0/6000/4000/110/73/60/0/c073cb6_1732033612174-000-36mv7j6.jpg,"Le professeur à Sciences Po Paris explique, dans un entretien au « Monde », les raisons qui poussent les édiles à mettre fin à leur mandat."
"Avec la hausse des démissions de maires, la crainte d’un « crash démocratique »",https://img.lemde.fr/2024/11/19/177/110/2000/1333/110/73/60/0/a2ddc7c_1732057554962-image0.jpeg,"Alors que le congrès de l’Association des maires de France se tient à Paris du 19 au 21 novembre, la hausse du nombre d’édiles raccrochant l’écharpe fait redouter une pénurie de candidats aux élections municipales de 2026."
"A Bordeaux, un atelier pour sensibiliser aux risques des soirées étudiantes sans avoir l’air rabat-joie",https://img.lemde.fr/2024/11/18/0/0/6240/4160/110/73/60/0/054ecc5_1731943780023-miage.jpg,"L’Espace santé étudiants de l’université de la ville girondine distille des conseils aux responsables associatifs en charge de l’organisation des événements festifs, où l’alcool coule à flots et est responsable de plus de la moitié des violences sexuelles et sexistes."
"Dans un congrès marqué par la colère, les maires instaurent un rapport de force contre Michel Barnier",https://img.lemde.fr/2024/11/22/0/0/6720/4480/110/73/60/0/0a8d228_1732272627856-cbi1227040.jpg,"Les élus entament leur congrès sur la défensive, face aux restrictions budgétaires demandées aux collectivités en 2025. Le président du Sénat, Gérard Larcher, demande quant à lui que l’effort budgétaire soit ramené à 2 milliards d’euros, au lieu de 5 milliards."
"Conseil de Paris : derrière les grands plans stratégiques, l’épineuse question du financement",https://img.lemde.fr/2024/10/24/0/0/6000/4000/110/73/60/0/49cd3fa_b68b01e6caca4dd4a5cf2adc5e0014e0-0-1af05a9cef1c4bc881dfb350cb4e1e82.jpg,"Les oppositions de droite et du centre dénoncent l’« impasse budgétaire » de la capitale, qui se défausserait sur l’Etat et la crise du marché immobilier pour justifier ses difficultés de financement."
"Pour Anne Hidalgo, un Conseil de Paris aux allures de bilan de fin de mandat",https://img.lemde.fr/2024/11/19/0/0/4885/3257/110/73/60/0/4b82a24_1732001971064-000-36jd2jq.jpg,"Quatre grands dossiers stratégiques sont à l’ordre du jour du Conseil de Paris qui démarre mardi : le plan climat, le plan local d’urbanisme bioclimatique, le plan de santé environnementale et la stratégie de résilience de la Ville."
"Emmanuel Grégoire, ancien premier adjoint d’Anne Hidalgo, est candidat à la Mairie de Paris",https://img.lemde.fr/2023/09/28/1/0/7735/5156/110/73/60/0/6663442_1695914386057-000-32lq2nr.jpg,"Le député, âgé de 46 ans, est en froid avec l’actuelle édile de la capitale."
"Drogues : à Paris, les usagers de crack n’ont pas disparu avec les Jeux olympiques",https://img.lemde.fr/2024/11/18/1/0/5000/3333/110/73/60/0/8ce94ed_1731950429953-maxnewsspecialtwo051762.jpg,"Si aucune « scène ouverte » d’ampleur ne s’est reconstituée, les consommateurs de crack sont toujours présents, notamment dans le nord-est de la capitale."
"Au procès de la rue d’Aubagne, les témoignages poignants des proches de victimes",https://img.lemde.fr/2024/11/18/0/0/7975/5316/110/73/60/0/40bf7cb_1731963580970-000-36lh4ac.jpg,Le tribunal de Marseille avait réservé six jours pour évoquer les parcours de vie des huit victimes et entendre un grand nombre des quelque 90 parties civiles.
François Rebsamen annonce quitter la mairie de Dijon,https://img.lemde.fr/2024/11/18/0/0/7476/4984/110/73/60/0/8083315_1731957464659-000-32764ml.jpg,"L’ancien ministre du travail sous François Hollande a annoncé, lundi, qu’il souhaitait transmettre son fauteuil de maire à sa première adjointe, Nathalie Koenders. Il restera toutefois président de la Métropole."
"Handicap : dans un gymnase de Rouen, un « job dating » sportif pour se révéler au-delà du CV",https://img.lemde.fr/2024/11/13/3/0/6016/4010/110/73/60/0/120fa0b_1731463396965-jobdatingsituationhandicap033.jpg,Les agences France Travail du bassin d’emplois de Rouen et leurs partenaires ont récemment organisé une rencontre entre employeurs et demandeurs d’emploi en situation de handicap… sous forme de matchs de basket-ball. Un face-à-face ludique suivi d’entretiens plus formels.
Budget 2025 : le Sénat souhaite réduire l’effort des collectivités locales à 2 milliards d’euros,https://img.lemde.fr/2024/11/15/0/0/7176/4784/110/73/60/0/0bba579_5260343-01-06.jpg,Le gouvernement avait demandé 5 milliards d’économies. Le résultat final dépendra de l’accord trouvé avec les députés macronistes.
Avec ou sans Anne Hidalgo ? La gauche parisienne navigue entre hypothèses et conditionnel vers les municipales de 2026,https://img.lemde.fr/2024/11/15/0/0/3120/2080/110/73/60/0/c50f725_1731689141404-sipa-01180058-000004-1.jpg,"A un an et demi des municipales, les appétits s’aiguisent alors qu’une non-candidature d’Anne Hidalgo reste l’option la plus vraisemblable – mais toujours pas confirmée."
Budget : Gérard Larcher souhaite que l’effort demandé aux collectivités soit réduit à 2 milliards d’euros,https://img.lemde.fr/2024/08/25/0/535/2823/1882/110/73/60/0/f43a084_2024-08-25t155208z-1282913445-rc23n9al6jed-rtrmadp-3-ww2-anniversary-paris-liberation-macron.JPG,"Alors que le gouvernement vise 5 milliards d’euros de prélèvement, le président du Sénat estime, dans un entretien au « Journal du dimanche », que les collectivités « ne sont pas coupables du creusement du déficit » public."
Catastrophes naturelles : serons-nous encore assurés demain ?,https://img.lemde.fr/2024/11/12/0/0/5568/3712/110/73/60/0/a54a1c7_1731430431858-000-36gv97c.jpg,"Les communes les plus exposées aux risques environnementaux font face à de fortes hausses de leurs primes d’assurance, que certaines ne peuvent plus assumer. Alors que le réchauffement climatique s’accélère, quel avenir pour la protection des collectivités, des entreprises et des particuliers ? Un assureur et un réassureur répondent."
48 heures à Clermont-Ferrand,https://img.lemde.fr/2024/11/12/0/0/6720/4480/110/73/60/0/b9c7ef8_1731402932998-print-48h-clermontferrand.jpg,"Grimper au sommet du puy de Dôme ou admirer du street art dans la ville, suivre les traces de Vercingétorix ou les aventures du bonhomme Michelin : la capitale auvergnate offre des plaisirs historiques et atypiques."
"« J’ai le cœur gros » : à Clermont-Ferrand, la fermeture d’Auchan laisse tout un quartier dans le désarroi",https://img.lemde.fr/2024/11/14/0/0/8256/5504/110/73/60/0/208e1ce_1731605508831-maxnewsspecialtwo041922.jpg,"Dans le nord de la préfecture du Puy-de-Dôme, l’hypermarché de Croix-de-Neyrat fait partie de la dizaine de points de vente de l’enseigne menacés de fermeture. Un drame dans ce lieu populaire où le magasin tient une place centrale depuis plus de cinquante ans."
« Les futurs paysans vivent aujourd’hui en ville »,https://img.lemde.fr/2021/06/30/0/0/6555/4370/110/73/60/0/69a2b86_5121566-01-06.jpg,"Dans une tribune au « Monde », l’élu rennais Ludovic Brossard prône la mise en place de nouveaux liens entre les centres urbains et les producteurs agricoles."
"Florence interdit les boîtes à clés, symbole du surtourisme",https://img.lemde.fr/2024/11/14/0/0/6000/4000/110/73/60/0/bde37e3_1731543206341-2024-09-11t175653z-2060437107-mt1sipa000ehx96v-rtrmadp-3-sipa-usa.JPG,"La capitale toscane est confrontée, comme d’autres cités de la Péninsule, à un afflux de touristes qui provoque des difficultés à se loger pour les habitants et un dépeuplement du cœur historique."
Comment des villes se préparent aux extrêmes climatiques,https://img.lemde.fr/2024/11/15/0/0/6240/4160/110/73/60/0/c49cf9a_1731657912379-hanslucas-hl-anowak-1817406.jpg,"Anticipant l’intensification des canicules, des incendies ou des inondations liée au réchauffement, certaines villes françaises ont entrepris des aménagements afin de réduire les risques naturels."
« Le Monde » répond à vos questions sur sa ligne éditoriale et la vie de sa rédaction,https://img.lemde.fr/2024/12/02/556/0/1333/888/110/73/60/0/6d7270a_1733147812857-bd-057-230512-zii8181.jpg, 
Le Groupe Bayard renonce au recrutement d’Alban du Rostu et à sa participation au rachat de l’ESJ Paris,https://img.lemde.fr/2024/12/02/0/0/4999/3333/110/73/60/0/3d9cc29_1733159194203-hanslucas-hl-baloy-2591834.jpg,"L’arrivée de l’ex-bras droit du milliardaire ultraconservateur Pierre-Edouard Stérin avait provoqué une semaine de fronde de la part des journalistes et des auteurs. Le directoire du groupe de presse et d’édition a fait savoir, lundi, qu’il faisait une croix sur cette embauche « dans un souci d’apaisement et d’unité »."
Nicolas Barré devient directeur de la rédaction de « Politico »,https://img.lemde.fr/2024/03/05/0/94/1012/675/110/73/60/0/0e4e142_1709658695253-politico-billboard.png,L’ancien directeur de la rédaction des « Echos » rebondit à la tête de la rédaction française du pure player américain d’informations politiques
"En Polynésie française, la presse nationale et internationale ne sera plus distribuée en 2025",https://img.lemde.fr/2024/03/06/0/0/4000/2666/110/73/60/0/1f40179_1709731753378-137866.jpg,"Hachette Pacifique, l’unique distributeur local, va arrêter l’importation de quelque 600 titres au-delà du 31 décembre. La filiale du grand groupe français de l’édition avait sollicité une aide financière auprès du Haut-Commissariat de France en Polynésie, arguant d’un service « largement déficitaire »."
"Crise au sein du Groupe Bayard, bousculé par la crainte de l’entrisme de l’extrême droite",https://img.lemde.fr/2024/11/29/0/0/4999/3333/110/73/60/0/322db0b_1732894296271-hanslucas-hl-baloy-2591832.jpg,"La fronde des journalistes et des auteurs contre l’arrivée d’Alban du Rostu, l’ex-bras droit du milliardaire ultraconservateur Pierre-Edouard Stérin, dans l’entreprise de presse et d’édition jeunesse prend de l’ampleur. Un communiqué de la direction est attendu lundi 2 décembre."
"Le « cold case » JonBenét Ramsey, l’affaire Grégory des Etats-Unis",https://img.lemde.fr/2024/11/28/0/0/3240/2160/110/73/60/0/a75cc75_1732787356010-cold-case-who-killed-jonbenet-ramsey-n-s1-e1-00-31-41-09.jpg,"« Ecran total ». Presque trente ans après le meurtre de la minimiss de 6 ans retrouvée dans le sous-sol de sa maison familiale dans le Colorado, un nouveau documentaire sur Netflix décortique le désastreux traitement médiatique de cette affaire non élucidée."
Martin Ajdari devrait succéder à Roch-Olivier Maistre à la présidence de l’Arcom,https://img.lemde.fr/2024/11/28/0/0/4903/3269/110/73/60/0/a449ca8_5374364-01-06.jpg,"La présidence de la République propose de nommer le directeur général adjoint de l’Opéra de Paris, ancien directeur général délégué de Radio France et ancien secrétaire général de France Télévisions, à la tête de l’autorité de régulation."
Présidence de l’Arcom : le haut fonctionnaire Martin Ajdari proposé par l’Elysée,https://img.lemde.fr/2024/11/28/0/0/4903/3269/110/73/60/0/a449ca8_5374364-01-06.jpg,"Si son nom est validé par l’Assemblée nationale et le Sénat, l’actuel directeur général adjoint de l’Opéra de Paris remplacera Roch-Olivier Maistre, qui doit quitter ses fonctions le 2 février 2025."
Le gouvernement relance la réforme de l’audiovisuel public,https://img.lemde.fr/2024/11/27/5/733/3157/2105/110/73/60/0/3339888_5365862-01-06.jpg,"L’exécutif souhaite faire adopter par les députés le 18 décembre son projet de gouvernance consistant à la création d’une holding. Celle-ci réunirait France Télévisions, Radio France, France Médias Monde et l’INA."
Radio : la marque France Bleu sera rebaptisée « Ici » le 6 janvier,https://img.lemde.fr/2024/11/27/0/85/1228/819/110/73/60/0/8c520f7_1732737943407-capture-6728a8716f4ef458287475.jpg,"Les 44 radios locales du réseau de proximité de Radio France vont changer de nom en janvier 2025, a annoncé Céline Pigalle, la directrice de France Bleu, mercredi 27 novembre."
"Les syndicats de Bayard appellent à la grève, sur fond de craintes liées à l’« extrême droite »",https://img.lemde.fr/2024/11/27/21/153/4050/2700/110/73/60/0/17cb78d_1732728429534-sipa-00569870-000004.jpg,"L’embauche d’Alban du Rostu comme directeur de la stratégie et du développement du groupe, ancien collaborateur du milliardaire catholique conservateur Pierre-Edouard Stérin, suscite la contestation des syndicats du groupe catholique de presse et d’édition."
Meta jugé en octobre 2025 dans un procès qui l’oppose à plus de 80 médias espagnols,https://img.lemde.fr/2024/11/25/0/176/5128/3419/110/73/60/0/f99f979_2024-11-25t194149z-13678369-rc2icbaiu7h1-rtrmadp-3-tech-antitrust-meta.JPG,"La principale organisation des médias en Espagne réclame 550 millions d’euros à la maison mère de Facebook et d’Instagram, qu’elle accuse d’avoir enfreint de façon « systématique et massive » la « législation européenne en matière de protection des données »."
Réels TV et OFTV refusent d’être considérées comme « la cinquième roue du carrosse » de la numérotation de la TNT,https://img.lemde.fr/2024/11/27/0/0/2823/1882/110/73/60/0/ceb8043_1732715850801-maxpaimages816442.jpg,"Alors que l’Arcom réfléchit à une évolution du plan de service des chaînes de la TNT, les deux nouvelles entrantes, présélectionnées par l’autorité en juillet, ne veulent pas écoper des places les plus éloignées, jugées pénalisantes."
"Alban du Rostu, l’ex-bras droit du milliardaire catholique Pierre-Edouard Stérin, recruté par le groupe Bayard",https://img.lemde.fr/2024/11/25/115/0/1890/1260/110/73/60/0/16c78b7_1732575222615-alban-du-rostubis.jpg,"Son arrivée au poste de directeur de la stratégie et du développement du groupe Bayard a été confirmée par François Morinière lors d’un comité social et économique (CSE) extraordinaire, lundi 25 novembre."
"Riss, dix ans après l’attentat contre « Charlie Hebdo » : « Le plaisir du dessin est plus fort que la peur ! »",https://img.lemde.fr/2024/11/19/1/0/7488/4992/110/73/60/0/d402a72_1731999688835-560794.jpg,"Alors qu’approchent les 10 ans de l’attentat contre le journal satirique, le 7 janvier 2015, un livre-hommage aux huit membres de la rédaction assassinés ce jour-là, « Charlie liberté. Le journal de leur vie », paraît le 5 décembre. Entretien avec son maître d’œuvre."
"Rester ou non sur X, la grande interrogation des médias",https://img.lemde.fr/2024/11/02/1/0/5500/3666/110/73/60/0/935c500_2024-11-02t043747z-4706126-rc2lwaa8aptl-rtrmadp-3-usa-election.JPG,"Dans la foulée du quotidien britannique « The Guardian », les groupes de journaux régionaux Ouest-France et Sud Ouest ont décidé de suspendre leur activité sur le réseau social d’Elon Musk. Si certains médias arguent de la nécessité de rester présents, des discussions ont lieu dans différentes rédactions."
C8 écartée de la TNT : le Conseil d’Etat juge le recours de la chaîne « irrecevable » car déposé trop tôt,https://img.lemde.fr/2024/11/22/0/0/5920/3947/110/73/60/0/6139dcf_5322757-01-06.jpg,"Pour aller devant la justice, il faut, selon la haute juridiction administrative, attendre la liste définitive que l’Arcom devrait publier fin décembre après la conclusion de conventions avec les nouveaux titulaires des fréquences."
"Pour Stéphane Sitbon-Gomez de France Télévisions, « l’audiovisuel public doit coopérer, pour bien faire notre boulot »",https://img.lemde.fr/2024/11/22/0/0/2950/1966/110/73/60/0/2868a2d_1732256406849-000-9qz3aw.jpg,Le directeur des antennes et des programmes de France Télévisions estimé que le rapprochement entre France 3 et France Bleu confirme la nécessité pour les médias publics français de s’unir.
Financement de l’audiovisuel public : le Parlement pérennise l’affectation annuelle d’une fraction de la TVA,https://img.lemde.fr/2024/11/20/1/0/5500/3666/110/73/60/0/f6dada1_1732119811668-139179.jpg,"Sans loi promulguée d’ici à la fin novembre, l’audiovisuel public – France Télévisions, Radio France, France Médias Monde, l’INA, TV5Monde et Arte – risquait d’être financé directement sur le budget de l’Etat, ce qui aurait été préjudiciable à son indépendance."
« Ouest-France » annonce suspendre ses publications sur le réseau social X,https://img.lemde.fr/2024/09/24/355/0/5078/3385/110/73/60/0/bddb70f_1727173326162-pns-6735959.jpg,"Le « Guardian » avait déjà annoncé mercredi 13 novembre qu’il arrêterait d’alimenter en contenu la plateforme d’Elon Musk, récemment nommé au sein de l’administration Trump."
« 60 millions de consommateurs » pourrait être vendu,https://img.lemde.fr/2024/11/08/1274/0/3840/2560/110/73/60/0/ed87f66_1731079592019-pns-6307557.jpg,"La secrétaire d’Etat à la consommation, Laurence Garnier, a annoncé aux représentants du personnel que le titre, édité par l’Institut national de la consommation depuis 1970, allait être cédé à un groupe privé."
« Ce qu’Elon Musk appelle le “journalisme citoyen” n’est autre qu’une arme de destruction massive de la réalité factuelle »,https://img.lemde.fr/2024/11/17/1/0/5000/3333/110/73/60/0/1fba737_5274088-01-06.jpg,"Le propriétaire de X, anciennement Twitter, incarne mieux que personne la nouvelle dynamique entre influenceurs, algorithmes et foules numériques, considère l’historien David Colon, spécialiste des médias, dans une tribune au « Monde »."
« Le Point » victime d’une fuite de données,https://img.lemde.fr/2024/10/10/1/0/3008/2005/110/73/60/0/06698bb_1728546855932-papier-271.jpg,Une base de données clients qui appartiendrait à l’hebdomadaire français a été mise en vente sur un forum de discussion utilisé par des cyberdélinquants.
"Dans le sillage d’« Intervilles », France Télévisions veut limiter l’emploi d’animaux sur les tournages",https://img.lemde.fr/2024/11/18/0/0/3089/2059/110/73/60/0/557eb25_1731930102791-sipa-tf135000790-000017.jpg,"Le débat sur l’usage d’animaux dans l’audiovisuel suscite des polémiques, notamment avec le retour annoncé de l’émission sans ses célèbres vachettes."
"Brendan Carr, nommé par Donald Trump à la tête du régulateur américain des télécoms, veut « démanteler le cartel de la censure » imposé par « Facebook, Google, Apple, Microsoft »",https://img.lemde.fr/2024/11/18/0/0/6000/4000/110/73/60/0/fdff5dd_5282435-01-06.jpg,"Soutenu par Elon Musk, ce républicain, déjà commissaire à la tête de la Federal Communications Commission, veut « restaurer le droit à la liberté d’expression des Américains »."
« Les prochaines guerres commerciales lancées par Donald Trump vont être bien plus graves »,https://img.lemde.fr/2024/12/01/0/0/5727/3818/110/73/60/0/a234b74_1733068467722-gettyimages-1251780183.jpg,"Raghuram Rajan, ancien chef économiste du Fonds monétaire international et ancien gouverneur de la banque centrale indienne, plaide pour « changer la structure de gouvernance du FMI » afin de « donner plus de pouvoir aux pays émergents »."
Commerce : « L’UE doit soigneusement réfléchir à la nécessité de négocier avec Trump »,https://img.lemde.fr/2024/11/26/0/106/5709/3806/110/73/60/0/7b9b4fe_5358722-01-06.jpg,"L’économiste Uri Dadush fait l’hypothèse, dans une tribune au « Monde », que le président des Etats-Unis engagera des négociations bilatérales, plaçant chaque Etat-membre de l’Union dans un dilemme entre sécurité et commerce."
"« La tomate, un concentré de colère agricole »",https://img.lemde.fr/2024/11/29/0/0/8191/5460/110/73/60/0/28bba34_1732894898729-000-33gr64d.jpg,"Les accords de libre-échange entre l’Union européenne et le Maroc, notamment leur extension au Sahara occidental, sont au cœur des tensions, explique Laurence Girard journaliste économique au « Monde »."
Tarifs douaniers : « Le renfermement commercial américain a accentué la crise de 1929 et accéléré sa propagation à l’Europe »,https://img.lemde.fr/2024/11/15/6/0/3995/2663/110/73/60/0/570c1bd_7daf9ab4138540ee877b9180575ba67c-0-ff90f112a1eb47fabb8aec2b7ddf5bb3.jpg,"En 1930, les Etats-Unis avaient fortement augmenté leurs droits de douane, aggravant ainsi la Grande Dépression. Cet épisode est une leçon à ne pas répéter, estime Eric Albert dans sa chronique, alors que Donald Trump a fait de cette mesure une de ses priorités économiques."
"« Personne ne gagnera une guerre commerciale », réagit la Chine après l’annonce par Donald Trump d’une future hausse des droits de douane",https://img.lemde.fr/2024/11/26/0/3/4494/2996/110/73/60/0/d956af5_5355781-01-06.jpg,"Le président élu américain dit vouloir imposer 25 % de taxe sur les produits canadiens et mexicains entrant aux Etats-Unis. Les produits chinois, eux, se verraient ajouter 10 % de droits de douane."
"Au Sahel, les groupes miniers occidentaux sous la pression des juntes militaires",https://img.lemde.fr/2024/11/25/0/226/3964/2643/110/73/60/0/6cde361_1732537236560-000-par3486252.jpg,"Au Mali, alors que  le cours de l’or ne cesse d’augmenter, les dirigeants exigent que les contrats soient renégociés. Au Burkina Faso, le code minier a fait l’objet d’une révision surprise. Enfin, au Niger, des permis d’exploitation de mines d’uranium ont été suspendus."
"Peter Turchin, anthropologue : « Aux Etats-Unis, le mécontentement des classes populaires s’accumule depuis trente ans »",https://img.lemde.fr/2024/11/22/0/0/2560/1706/110/73/60/0/7f9dd0e_1732292603301-turchin-peter-c-dr.jpg,"Dans un entretien au « Monde », le professeur à l’université du Connecticut explique comment, à travers l’histoire, certaines constantes, telles que la croissance des inégalités et la « surproduction d’élites », favorisent l’émergence de crises, comme celle observée, aujourd’hui, aux Etats-Unis."
« L’internationalisation de la gouvernance des grandes entreprises françaises contribue à leur faire prendre une trajectoire de déracinement »,https://img.lemde.fr/2024/11/08/0/0/3562/2375/110/73/60/0/52f8c60_2024-11-08t130300z-1045835938-rc211baimvfe-rtrmadp-3-china-trade.JPG,"Trois chercheurs en gestion, Haithem Nagati, Bertrand Valiorgue et Sébastien Winston, montrent, dans une tribune au « Monde », pourquoi les « champions nationaux » s’alignent de moins en moins sur les priorités politiques de la France."
Matières premières : « La pomme nourrit son homme »,https://img.lemde.fr/2024/11/22/0/0/4918/3278/110/73/60/0/3d65df8_1732292086642-000-1p78v6.jpg,"En France, la récolte 2024 du fruit s’annonce bonne, en quantité et en qualité. Alors que le feu de la colère agricole se ranime depuis mi-novembre dans les campagnes, les pomiculteurs, eux, peuvent compter sur un prix stable et une demande qui ne faiblit pas, relève Laurence Girard, journaliste économique au « Monde »."
Jean Pisani-Ferry : « Il faut inventer une gouvernance à la mesure du monde qui vient »,https://img.lemde.fr/2024/10/24/0/157/3931/2621/110/73/60/0/79b3ce3_2024-10-24t000100z-129743508-rc281z9ub3wd-rtrmadp-3-china-yuan-exporters.JPG,"Le programme que Donald Trump entend appliquer, au-delà de ses effets immédiats, traduit la « fatigue » du leadership américain. Comment le remplacer ?, s’interroge l’économiste dans sa chronique."
"En Afrique, l’« économie du mécontentement » gagne du terrain",https://img.lemde.fr/2024/11/19/0/0/6720/4480/110/73/60/0/3729800_1732028513272-000-364t74n.jpg,"Les conséquences de deux ans de crise inflationniste – prix hauts, Etats surendettés, aides en baisse – alimentent une colère sociale de plus en plus forte sur le continent africain, potentielle source de troubles politiques."
"De l’Empire romain à Donald Trump, les liaisons dangereuses entre inflation et populisme",https://img.lemde.fr/2024/11/19/34/0/7930/5286/110/73/60/0/7d2ea8a_1732036006296-063-2174028242.jpg,L’inflation suscite les colères et parfois les changements de régime. Nombreux sont les analystes et économistes à pointer la responsabilité de l’inflation des deux dernières années aux Etats-Unis dans l’élection triomphale du futur président.
"Au G20 de Rio, la grande mésentente entre les Occidentaux et les Etats émergents du Sud",https://img.lemde.fr/2024/11/18/1/0/2388/1592/110/73/60/0/be22261_5289129-01-06.jpg,"Le président brésilien, Lula, a voulu éviter les sujets qui fâchent, comme la guerre en Ukraine. Mais celle-ci a pesé sur la rencontre, alors que Sergueï Lavrov, le chef de la diplomatie russe, était convié en marge du sommet."
Donald Trump plonge le secteur des énergies renouvelables dans l’incertitude,https://img.lemde.fr/2024/11/19/26/0/5000/3333/110/73/60/0/f0bcc84_1732003959874-efespsixteen522467.jpg,"Outre les doutes sur le programme que le président républicain et climatosceptique appliquera vraiment, les fabricants européens d’éoliennes et de panneaux solaires souffrent de la concurrence chinoise à bas coût."
"Sécurité économique : « Désormais, c’est le futur gouvernement américain qui fait peser la plus grande menace sur la stratégie de l’Union européenne »",https://img.lemde.fr/2024/11/15/0/0/4777/3184/110/73/60/0/e7cd2c9_1731686522200-000-17h5xs.jpg,"L’Europe doit se préparer à ce que les Etats-Unis privilégient la coercition à son égard au détriment de la coopération dans la guerre économique qu’ils livrent face à la Chine, analysent les chercheurs Matt Ferchen et Frans-Paul van der Putten, dans une tribune au « Monde »."
Mercosur : la France face à son impuissance,https://img.lemde.fr/2024/11/18/0/0/5776/3851/110/73/60/0/0516a8d_1731913826258-558345.jpg,"Le refus de l’accord de libre-échange entre l’Union européenne et les pays du Mercosur (Brésil, Argentine, Uruguay, Paraguay et Bolivie) fait l’objet d’un consensus politique inhabituel. Mais fragilisé par un modèle agricole à bout de souffle et tétanisé par la perspective d’une crise sociale, Paris n’a guère les moyens de peser sur le débat."
Comment faire le tri entre les solutions sérieuses face au changement climatique et les idées bidons ?,https://img.lemde.fr/2024/11/13/1/0/6959/4639/110/73/60/0/5e0cb5a_2024-11-13t124920z-466537957-rc2c4baxjjps-rtrmadp-3-climate-cop29.JPG,Petit guide pour tenter de séparer le bon grain du « greenwashing ».
"Aux Etats-Unis, des capitaux privés affluent vers la défense",https://img.lemde.fr/2024/11/15/0/0/5935/3956/110/73/60/0/6a94b93_1731677143868-063-1730422178.jpg,Plus d’une centaine de sociétés d’investissement américaines s’intéressent désormais au financement de prestataires du Pentagone.
"Paolo Gentiloni, commissaire aux affaires économiques : « Nous vivons la fin d’une illusion européenne »",https://img.lemde.fr/2024/11/15/167/0/6949/4632/110/73/60/0/75b7229_1731684226422-gettyimages-2184149642.jpg,Le commissaire aux affaires économiques appelle les Européens à réagir face à des prévisions de croissance qui restent modestes et aux nombreux défis écologiques et géopolitiques qui attendent le Vieux continent.
« Maïs abondant ne signifie pas pour autant rentrée d’argent »,https://img.lemde.fr/2024/11/15/0/0/5368/3578/110/73/60/0/4e9a22e_1731683472947-000-364g4ty.jpg,"Le ministère de l’agriculture anticipe une production de 14,6 millions de tonnes à la fin de la moisson, en progression de 10 % par rapport à la moyenne quinquennale. La culture de la céréale est cependant de moins en moins rentable, observe Laurence Girard, journaliste au « Monde »."
"Wall Street : après l’envolée, l’effet Trump s’estompe",https://img.lemde.fr/2024/11/15/0/0/6783/4522/110/73/60/0/39b19c7_1731700520995-537018.jpg,"Les craintes liées à la future politique de l’administration Trump, confirmées par les premières nominations du nouveau président américain, prennent le dessus sur les marchés financiers, après une semaine d’euphorie."
"En France, la chute des aides au développement consterne les ONG et complique encore la diplomatie présidentielle",https://img.lemde.fr/2024/11/13/1/0/8192/5461/110/73/60/0/3dd8aae_1731522092549-000-9pc98n.jpg,Le projet de budget 2025 du gouvernement Barnier envisage un recul de 34 % des ressources que la République française destine aux pays pauvres. Le patron de l’Agence française de développement – proche d’Emmanuel Macron – s’alarme de l’ampleur de la coupe.
